06:52:14.578 [main] DEBUG	appLog: Program start
06:52:17.139 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#77]] in any result-set context
06:52:17.139 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#77]] not located in load context
06:52:17.139 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#77]
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Большаков Панкратий
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `purchases` : value = NOT NULL COLLECTION
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`purchases`)  - enhanced for lazy-loading? - false
06:52:17.139 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.purchases#Student(id=77, name=Большаков Панкратий, age=0, registrationDate=null, courses=[], subscriptions=null, purchases=null)]] in any result-set context
06:52:17.139 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.purchases#Student(id=77, name=Большаков Панкратий, age=0, registrationDate=null, courses=[], subscriptions=null, purchases=null)]] not located in load context
06:52:17.139 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.purchases#77]
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2017-06-16 00:00:00.0
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
06:52:17.139 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptions` : value = NOT NULL COLLECTION
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptions`)  - enhanced for lazy-loading? - false
06:52:17.140 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#77]] in any result-set context
06:52:17.140 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#77]] not located in load context
06:52:17.140 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.subscriptions#77]
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `_entities_Purchase_purchaseListKey_student` : value = [Ljava.lang.Object;@3757e8e2
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`_entities_Purchase_purchaseListKey_student`)  - enhanced for lazy-loading? - false
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#77]
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Subscription#component[course,student]{student=entities.Student#77, course=entities.Course#10}]
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptionDate` : value = 2018-08-24 00:00:00.0
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptionDate`)  - enhanced for lazy-loading? - false
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Subscription#component[course,student]{student=entities.Student#77, course=entities.Course#10}]
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Student#91]
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `age` : value = 32
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`age`)  - enhanced for lazy-loading? - false
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `courses` : value = NOT NULL COLLECTION
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`courses`)  - enhanced for lazy-loading? - false
06:52:17.140 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.courses#91]] in any result-set context
06:52:17.140 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.courses#91]] not located in load context
06:52:17.140 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.courses#91]
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `name` : value = Круминьш Виталий
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`name`)  - enhanced for lazy-loading? - false
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `purchases` : value = NOT NULL COLLECTION
06:52:17.140 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`purchases`)  - enhanced for lazy-loading? - false
06:52:17.141 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.purchases#Student(id=91, name=Круминьш Виталий, age=0, registrationDate=null, courses=[], subscriptions=null, purchases=null)]] in any result-set context
06:52:17.141 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.purchases#Student(id=91, name=Круминьш Виталий, age=0, registrationDate=null, courses=[], subscriptions=null, purchases=null)]] not located in load context
06:52:17.141 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.purchases#91]
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `registrationDate` : value = 2017-09-22 00:00:00.0
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`registrationDate`)  - enhanced for lazy-loading? - false
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptions` : value = NOT NULL COLLECTION
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptions`)  - enhanced for lazy-loading? - false
06:52:17.141 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Student.subscriptions#91]] in any result-set context
06:52:17.141 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Student.subscriptions#91]] not located in load context
06:52:17.141 [main] TRACE	o.h.t.CollectionType: Created collection wrapper: [entities.Student.subscriptions#91]
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `_entities_Purchase_purchaseListKey_student` : value = [Ljava.lang.Object;@679d0be8
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`_entities_Purchase_purchaseListKey_student`)  - enhanced for lazy-loading? - false
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Student#91]
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Resolving attributes for [entities.Subscription#component[course,student]{student=entities.Student#91, course=entities.Course#10}]
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Processing attribute `subscriptionDate` : value = 2018-07-10 00:00:00.0
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Attribute (`subscriptionDate`)  - enhanced for lazy-loading? - false
06:52:17.141 [main] DEBUG	o.h.e.i.TwoPhaseLoad: Done materializing entity [entities.Subscription#component[course,student]{student=entities.Student#91, course=entities.Course#10}]
06:52:17.141 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.subscriptions#10]] in any result-set context
06:52:17.141 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.subscriptions#10]] located in load context
06:52:17.141 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Removing collection load entry [org.hibernate.engine.loading.internal.LoadingCollectionEntry<rs=com.mysql.cj.jdbc.result.ResultSetImpl@5b733ef7, coll=[entities.Course.subscriptions#10]>@6c075e9d]
06:52:17.142 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: 1 collections were found in result set for role: entities.Course.subscriptions
06:52:17.142 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Ending loading collection [org.hibernate.engine.loading.internal.LoadingCollectionEntry<rs=com.mysql.cj.jdbc.result.ResultSetImpl@5b733ef7, coll=[entities.Course.subscriptions#10]>@6c075e9d]
06:52:17.142 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: Collection fully initialized: [entities.Course.subscriptions#10]
06:52:17.142 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: 1 collections initialized for role: entities.Course.subscriptions
06:52:17.142 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessingContextImpl: Skipping create subselects because there are fewer than 2 results, so query by key is more efficient.
06:52:17.142 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Releasing statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.course_id as course_i2_3_0_, subscripti0_.student_id as student_3_3_0_, subscripti0_.course_id as course_i2_3_1_, subscripti0_.student_id as student_3_3_1_, subscripti0_.subscription_date as subscrip1_3_1_, student1_.id as id1_2_2_, student1_.age as age2_2_2_, student1_.name as name3_2_2_, student1_.registration_date as registra4_2_2_ from Subscriptions subscripti0_ inner join Students student1_ on subscripti0_.student_id=student1_.id where subscripti0_.course_id=10]
06:52:17.142 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing result set [com.mysql.cj.jdbc.result.ResultSetImpl@5b733ef7]
06:52:17.143 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing prepared statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.course_id as course_i2_3_0_, subscripti0_.student_id as student_3_3_0_, subscripti0_.course_id as course_i2_3_1_, subscripti0_.student_id as student_3_3_1_, subscripti0_.subscription_date as subscrip1_3_1_, student1_.id as id1_2_2_, student1_.age as age2_2_2_, student1_.name as name3_2_2_, student1_.registration_date as registra4_2_2_ from Subscriptions subscripti0_ inner join Students student1_ on subscripti0_.student_id=student1_.id where subscripti0_.course_id=10]
06:52:17.143 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Starting after statement execution processing [AFTER_TRANSACTION]
06:52:17.143 [main] TRACE	o.h.e.i.StatefulPersistenceContext: Initializing non-lazy collections
06:52:17.143 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Done loading collection
06:52:17.143 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection initialized
06:52:17.143 [main] INFO	appLog: 		1. Subscription:	11.01.18 Шамило Федосий
06:52:17.143 [main] INFO	appLog: 		2. Subscription:	25.02.18 Порошин Степан
06:52:17.144 [main] INFO	appLog: 		3. Subscription:	11.04.18 Фуриков Эрнст
06:52:17.144 [main] INFO	appLog: 		4. Subscription:	26.05.18 Саввин Онисим
06:52:17.144 [main] INFO	appLog: 		5. Subscription:	10.07.18 Круминьш Виталий
06:52:17.144 [main] INFO	appLog: 		6. Subscription:	24.08.18 Большаков Панкратий
06:52:17.144 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Initializing collection [entities.Course.students#10]
06:52:17.144 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Checking second-level cache
06:52:17.144 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection not cached
06:52:17.144 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Loading collection: [entities.Course.students#10]
06:52:17.144 [main] DEBUG	o.h.SQL: select students0_.course_id as course_i2_3_0_, students0_.student_id as student_3_3_0_, student1_.id as id1_2_1_, student1_.age as age2_2_1_, student1_.name as name3_2_1_, student1_.registration_date as registra4_2_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=?
06:52:17.144 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select students0_.course_id as course_i2_3_0_, students0_.student_id as student_3_3_0_, student1_.id as id1_2_1_, student1_.age as age2_2_1_, student1_.name as name3_2_1_, student1_.registration_date as registra4_2_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=** NOT SPECIFIED **]
06:52:17.145 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select students0_.course_id as course_i2_3_0_, students0_.student_id as student_3_3_0_, student1_.id as id1_2_1_, student1_.age as age2_2_1_, student1_.name as name3_2_1_, student1_.registration_date as registra4_2_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=** NOT SPECIFIED **]
06:52:17.145 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [10]
06:52:17.145 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
06:52:17.147 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering result set [com.mysql.cj.jdbc.result.ResultSetImpl@7b14c61]
06:52:17.147 [main] DEBUG	o.h.l.p.e.p.i.ResultSetProcessorImpl: Preparing collection initializer : [entities.Course.students#10]
06:52:17.147 [main] TRACE	o.h.e.l.i.LoadContexts: Constructing collection load context for result set [com.mysql.cj.jdbc.result.ResultSetImpl@7b14c61]
06:52:17.147 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.147 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.147 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] not located in load context
06:52:17.147 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Collection not yet initialized; initializing
06:52:17.147 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Processing result set
06:52:17.147 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #0
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_2_1_] : [INTEGER]) - [1]
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_3_0_] : [INTEGER]) - [10]
06:52:17.148 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
06:52:17.148 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.148 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.148 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.148 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_3_0_] : [INTEGER]) - [1]
06:52:17.148 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#1]
06:52:17.148 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#1]
06:52:17.148 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #1
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_2_1_] : [INTEGER]) - [11]
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_3_0_] : [INTEGER]) - [10]
06:52:17.148 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
06:52:17.148 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.148 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.148 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.148 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_3_0_] : [INTEGER]) - [11]
06:52:17.148 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#11]
06:52:17.148 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#11]
06:52:17.148 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #2
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_2_1_] : [INTEGER]) - [46]
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_3_0_] : [INTEGER]) - [10]
06:52:17.148 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
06:52:17.148 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.148 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.148 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.148 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_3_0_] : [INTEGER]) - [46]
06:52:17.148 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#46]
06:52:17.148 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#46]
06:52:17.148 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #3
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_2_1_] : [INTEGER]) - [56]
06:52:17.148 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_3_0_] : [INTEGER]) - [10]
06:52:17.148 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_3_0_] : [INTEGER]) - [56]
06:52:17.149 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#56]
06:52:17.149 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#56]
06:52:17.149 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #4
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_2_1_] : [INTEGER]) - [77]
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_3_0_] : [INTEGER]) - [10]
06:52:17.149 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_3_0_] : [INTEGER]) - [77]
06:52:17.149 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#77]
06:52:17.149 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#77]
06:52:17.149 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Starting ResultSet row #5
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([id1_2_1_] : [INTEGER]) - [91]
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([course_i2_3_0_] : [INTEGER]) - [10]
06:52:17.149 [main] DEBUG	o.h.l.p.e.p.i.CollectionReferenceInitializerImpl: Found row of collection: [entities.Course.students#10]
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Starting attempt to find loading collection [[entities.Course.students#10]]
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Found loading collection bound to current result set processing; reading row
06:52:17.149 [main] TRACE	o.h.t.d.s.BasicExtractor: extracted value ([student_3_3_0_] : [INTEGER]) - [91]
06:52:17.149 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Loading entity: [entities.Student#91]
06:52:17.149 [main] TRACE	o.h.e.i.DefaultLoadEventListener: Attempting to resolve: [entities.Student#91]
06:52:17.149 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessorImpl: Done processing result set (6 rows)
06:52:17.149 [main] TRACE	o.h.l.p.e.p.i.AbstractRowReader: Total objects hydrated: 0
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Attempting to locate loading collection entry [CollectionKey[entities.Course.students#10]] in any result-set context
06:52:17.149 [main] TRACE	o.h.e.l.i.LoadContexts: Collection [CollectionKey[entities.Course.students#10]] located in load context
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Removing collection load entry [org.hibernate.engine.loading.internal.LoadingCollectionEntry<rs=com.mysql.cj.jdbc.result.ResultSetImpl@7b14c61, coll=[entities.Course.students#10]>@8fcc534]
06:52:17.149 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: 1 collections were found in result set for role: entities.Course.students
06:52:17.149 [main] TRACE	o.h.e.l.i.CollectionLoadContext: Ending loading collection [org.hibernate.engine.loading.internal.LoadingCollectionEntry<rs=com.mysql.cj.jdbc.result.ResultSetImpl@7b14c61, coll=[entities.Course.students#10]>@8fcc534]
06:52:17.149 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: Collection fully initialized: [entities.Course.students#10]
06:52:17.149 [main] DEBUG	o.h.e.l.i.CollectionLoadContext: 1 collections initialized for role: entities.Course.students
06:52:17.149 [main] TRACE	o.h.l.p.e.p.i.ResultSetProcessingContextImpl: Skipping create subselects because there are fewer than 2 results, so query by key is more efficient.
06:52:17.149 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Releasing statement [com.mysql.cj.jdbc.ClientPreparedStatement: select students0_.course_id as course_i2_3_0_, students0_.student_id as student_3_3_0_, student1_.id as id1_2_1_, student1_.age as age2_2_1_, student1_.name as name3_2_1_, student1_.registration_date as registra4_2_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=10]
06:52:17.150 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing result set [com.mysql.cj.jdbc.result.ResultSetImpl@7b14c61]
06:52:17.150 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Closing prepared statement [com.mysql.cj.jdbc.ClientPreparedStatement: select students0_.course_id as course_i2_3_0_, students0_.student_id as student_3_3_0_, student1_.id as id1_2_1_, student1_.age as age2_2_1_, student1_.name as name3_2_1_, student1_.registration_date as registra4_2_1_ from Subscriptions students0_ inner join Students student1_ on students0_.student_id=student1_.id where students0_.course_id=10]
06:52:17.150 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Starting after statement execution processing [AFTER_TRANSACTION]
06:52:17.150 [main] TRACE	o.h.e.i.StatefulPersistenceContext: Initializing non-lazy collections
06:52:17.150 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Done loading collection
06:52:17.150 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection initialized
06:52:17.150 [main] INFO	appLog: 		1. Student:	Фуриков Эрнст
06:52:17.150 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Initializing collection [entities.Student.subscriptions#1]
06:52:17.150 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Checking second-level cache
06:52:17.150 [main] TRACE	o.h.e.i.DefaultInitializeCollectionEventListener: Collection not cached
06:52:17.150 [main] DEBUG	o.h.l.c.p.AbstractLoadPlanBasedCollectionInitializer: Loading collection: [entities.Student.subscriptions#1]
06:52:17.150 [main] DEBUG	o.h.SQL: select subscripti0_.student_id as student_3_3_0_, subscripti0_.course_id as course_i2_3_0_, subscripti0_.course_id as course_i2_3_1_, subscripti0_.student_id as student_3_3_1_, subscripti0_.subscription_date as subscrip1_3_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=?
06:52:17.150 [main] TRACE	o.h.r.j.i.ResourceRegistryStandardImpl: Registering statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.student_id as student_3_3_0_, subscripti0_.course_id as course_i2_3_0_, subscripti0_.course_id as course_i2_3_1_, subscripti0_.student_id as student_3_3_1_, subscripti0_.subscription_date as subscrip1_3_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=** NOT SPECIFIED **]
06:52:17.150 [main] TRACE	o.h.e.j.i.JdbcCoordinatorImpl: Registering last query statement [com.mysql.cj.jdbc.ClientPreparedStatement: select subscripti0_.student_id as student_3_3_0_, subscripti0_.course_id as course_i2_3_0_, subscripti0_.course_id as course_i2_3_1_, subscripti0_.student_id as student_3_3_1_, subscripti0_.subscription_date as subscrip1_3_1_, course1_.id as id1_0_2_, course1_.description as descript2_0_2_, course1_.duration as duration3_0_2_, course1_.name as name4_0_2_, course1_.price as price5_0_2_, course1_.price_per_hour as price_pe6_0_2_, course1_.students_count as students7_0_2_, course1_.teacher_id as teacher_9_0_2_, course1_.type as type8_0_2_ from Subscriptions subscripti0_ inner join Courses course1_ on subscripti0_.course_id=course1_.id where subscripti0_.student_id=** NOT SPECIFIED **]
06:52:17.150 [main] TRACE	o.h.t.d.s.BasicBinder: binding parameter [1] as [INTEGER] - [1]
06:52:17.150 [main] TRACE	o.h.l.p.e.i.AbstractLoadPlanBasedLoader: Bound [2] parameters total
